"id","content","data"
2666,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135111"",""especificacao"":""TRANS.SUS-BLOCO ESTRUT.-ATEN.PRIMÁRIA-PRINCIPAL"",""vlPrevisto"":""000000200000,00"",""nroSequencial"":""000176"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135111"",""codFontRecursos"":""109"",""vlFontRecursos"":""000000200000,00"",""nroSequencial"":""000177"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2667,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017199901"",""especificacao"":""OUTRAS TRANSF.RECUR.UNIÃO ENTID.-PRINCIPAL"",""vlPrevisto"":""000009435000,00"",""nroSequencial"":""000178"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017199901"",""codFontRecursos"":""195"",""vlFontRecursos"":""000009435000,00"",""nroSequencial"":""000179"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2668,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017235001"",""especificacao"":""TRANSF.RECURSOS-SUS-PRINCIPAL"",""vlPrevisto"":""000010490050,00"",""nroSequencial"":""000180"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017235001"",""codFontRecursos"":""131"",""vlFontRecursos"":""000010490050,00"",""nroSequencial"":""000181"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2669,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""024199901"",""especificacao"":""OUTRAS TRANSF.REC.UNIÃO SUAS ENTID.-PRINCIPAL"",""vlPrevisto"":""000000999000,00"",""nroSequencial"":""000182"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""024199901"",""codFontRecursos"":""181"",""vlFontRecursos"":""000000999000,00"",""nroSequencial"":""000183"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2670,"{""tipoRegistro"":""10"",""codOrgao"":""11"",""codUnidade"":""04"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000066500,00"",""nroSequencial"":""000184"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""11"",""codUnidade"":""04"",""rubrica"":""013210101"",""codFontRecursos"":""100"",""vlFontRecursos"":""000000006500,00"",""nroSequencial"":""000185"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""11"",""codUnidade"":""04"",""rubrica"":""013210101"",""codFontRecursos"":""129"",""vlFontRecursos"":""000000060000,00"",""nroSequencial"":""000186"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2671,"{""tipoRegistro"":""10"",""codOrgao"":""11"",""codUnidade"":""04"",""rubrica"":""017165001"",""especificacao"":""TRANSF.RECUR.-FNAS-PRINCIPAL"",""vlPrevisto"":""000000930000,00"",""nroSequencial"":""000187"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""11"",""codUnidade"":""04"",""rubrica"":""017165001"",""codFontRecursos"":""129"",""vlFontRecursos"":""000000930000,00"",""nroSequencial"":""000188"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2672,"{""tipoRegistro"":""10"",""codOrgao"":""12"",""codUnidade"":""01"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000005000,00"",""nroSequencial"":""000189"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""12"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""150"",""vlFontRecursos"":""000000005000,00"",""nroSequencial"":""000190"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2673,"{""tipoRegistro"":""10"",""codOrgao"":""15"",""codUnidade"":""01"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000020000,00"",""nroSequencial"":""000191"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""15"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""110"",""vlFontRecursos"":""000000020000,00"",""nroSequencial"":""000192"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2674,"{""tipoRegistro"":""10"",""codOrgao"":""18"",""codUnidade"":""02"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000650000,00"",""nroSequencial"":""000193"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""18"",""codUnidade"":""02"",""rubrica"":""013210101"",""codFontRecursos"":""110"",""vlFontRecursos"":""000000500000,00"",""nroSequencial"":""000194"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""18"",""codUnidade"":""02"",""rubrica"":""013210101"",""codFontRecursos"":""123"",""vlFontRecursos"":""000000150000,00"",""nroSequencial"":""000195"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2675,"{""tipoRegistro"":""10"",""codOrgao"":""18"",""codUnidade"":""02"",""rubrica"":""016995011"",""especificacao"":""SERV.SANEAM.BÁSICO-ABASTEC.ÁGUA-PRINCIPAL"",""vlPrevisto"":""000040000000,00"",""nroSequencial"":""000196"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""18"",""codUnidade"":""02"",""rubrica"":""016995011"",""codFontRecursos"":""110"",""vlFontRecursos"":""000040000000,00"",""nroSequencial"":""000197"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2676,"{""tipoRegistro"":""10"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""011210401"",""especificacao"":""TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL - PRINCIPAL"",""vlPrevisto"":""000001500000,00"",""nroSequencial"":""000198"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""011210401"",""codFontRecursos"":""151"",""vlFontRecursos"":""000001500000,00"",""nroSequencial"":""000199"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2677,"{""tipoRegistro"":""10"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""011210402"",""especificacao"":""TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL - MULTAS JUROS"",""vlPrevisto"":""000000002500,00"",""nroSequencial"":""000200"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""011210402"",""codFontRecursos"":""151"",""vlFontRecursos"":""000000002500,00"",""nroSequencial"":""000201"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2678,"{""tipoRegistro"":""10"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000002500,00"",""nroSequencial"":""000202"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""013210101"",""codFontRecursos"":""151"",""vlFontRecursos"":""000000002500,00"",""nroSequencial"":""000203"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2679,"{""tipoRegistro"":""10"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""019110611"",""especificacao"":""MULTAS ADMINIST.DANOS AMBIENTAIS-PRINCIPAL"",""vlPrevisto"":""000000700000,00"",""nroSequencial"":""000204"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""019110611"",""codFontRecursos"":""151"",""vlFontRecursos"":""000000700000,00"",""nroSequencial"":""000205"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2680,"{""tipoRegistro"":""10"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""019110612"",""especificacao"":""MULTAS ADMINIST.DANOS AMBIENTAIS-MULTAS JUROS"",""vlPrevisto"":""000000002500,00"",""nroSequencial"":""000206"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""019110612"",""codFontRecursos"":""151"",""vlFontRecursos"":""000000002500,00"",""nroSequencial"":""000207"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2681,"{""tipoRegistro"":""10"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""019110621"",""especificacao"":""MULTAS JUDICIAIS DANOS AMBIENTAIS-PRINCIPAL"",""vlPrevisto"":""000000005000,00"",""nroSequencial"":""000208"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""19"",""codUnidade"":""03"",""rubrica"":""019110621"",""codFontRecursos"":""151"",""vlFontRecursos"":""000000005000,00"",""nroSequencial"":""000209"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2682,"{""tipoRegistro"":""10"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000241000,00"",""nroSequencial"":""000210"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""101"",""vlFontRecursos"":""000000050000,00"",""nroSequencial"":""000211"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""115"",""vlFontRecursos"":""000000126000,00"",""nroSequencial"":""000212"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""124"",""vlFontRecursos"":""000000065000,00"",""nroSequencial"":""000213"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2683,"{""tipoRegistro"":""10"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""017145001"",""especificacao"":""TRANSF.SALÁRIO-EDUCAÇÃO– PRINCIPAL"",""vlPrevisto"":""000011380000,00"",""nroSequencial"":""000214"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""017145001"",""codFontRecursos"":""115"",""vlFontRecursos"":""000011380000,00"",""nroSequencial"":""000215"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2684,"{""tipoRegistro"":""10"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""017145201"",""especificacao"":""TRANSF.PROGR.NAC. ALIMEN.ESCOLA-PNAE-PRINCIPAL"",""vlPrevisto"":""000003100000,00"",""nroSequencial"":""000216"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""017145201"",""codFontRecursos"":""115"",""vlFontRecursos"":""000003100000,00"",""nroSequencial"":""000217"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2685,"{""tipoRegistro"":""10"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""017145301"",""especificacao"":""TRANSF.PROG.NAC.TRANSP.ESCOLAR-PNATE-PRINCIPAL"",""vlPrevisto"":""000000020000,00"",""nroSequencial"":""000218"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""017145301"",""codFontRecursos"":""115"",""vlFontRecursos"":""000000020000,00"",""nroSequencial"":""000219"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2686,"{""tipoRegistro"":""10"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""017245101"",""especificacao"":""TRANSF.CONV.ESTADOS PROGR.EDUCAÇÃO-PRINCIPAL"",""vlPrevisto"":""000000800000,00"",""nroSequencial"":""000220"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""20"",""codUnidade"":""01"",""rubrica"":""017245101"",""codFontRecursos"":""124"",""vlFontRecursos"":""000000800000,00"",""nroSequencial"":""000221"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2687,"{""tipoRegistro"":""10"",""codOrgao"":""21"",""codUnidade"":""08"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000003000,00"",""nroSequencial"":""000222"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""21"",""codUnidade"":""08"",""rubrica"":""013210101"",""codFontRecursos"":""110"",""vlFontRecursos"":""000000003000,00"",""nroSequencial"":""000223"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2688,"{""tipoRegistro"":""10"",""codOrgao"":""21"",""codUnidade"":""08"",""rubrica"":""017919901"",""especificacao"":""OUTRAS TRANSF.PESSOAS FÍSICAS-PRINCIPAL"",""vlPrevisto"":""000000040000,00"",""nroSequencial"":""000224"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""21"",""codUnidade"":""08"",""rubrica"":""017919901"",""codFontRecursos"":""110"",""vlFontRecursos"":""000000040000,00"",""nroSequencial"":""000225"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2689,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917115111"",""especificacao"":""DEDUCAÇÃO COTA PARTE FPM"",""vlPrevisto"":""000032400000,00"",""nroSequencial"":""000226"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917115111"",""codFontRecursos"":""101"",""vlFontRecursos"":""000032400000,00"",""nroSequencial"":""000227"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2690,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917115201"",""especificacao"":""DEDUÇÃO COTA PARTE ITR"",""vlPrevisto"":""000000060000,00"",""nroSequencial"":""000228"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917115201"",""codFontRecursos"":""101"",""vlFontRecursos"":""000000060000,00"",""nroSequencial"":""000229"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2691,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917215001"",""especificacao"":""DEDUÇÃO COTA PARTE ICMS"",""vlPrevisto"":""000063000000,00"",""nroSequencial"":""000230"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917215001"",""codFontRecursos"":""101"",""vlFontRecursos"":""000063000000,00"",""nroSequencial"":""000231"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2692,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917215101"",""especificacao"":""DEDUÇÃO COTA PARTE IPVA"",""vlPrevisto"":""000004400000,00"",""nroSequencial"":""000232"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917215101"",""codFontRecursos"":""101"",""vlFontRecursos"":""000004400000,00"",""nroSequencial"":""000233"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2693,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917215201"",""especificacao"":""DEDUÇÃO COTA PARTE IPI"",""vlPrevisto"":""000000400000,00"",""nroSequencial"":""000234"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""917215201"",""codFontRecursos"":""101"",""vlFontRecursos"":""000000400000,00"",""nroSequencial"":""000235"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2647,"{""tipoRegistro"":""10"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""012150111"",""especificacao"":""CONTRIB.SERVIDOR CIVIL ATIVO-PRINCIPAL"",""vlPrevisto"":""000025430000,00"",""nroSequencial"":""000134"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""012150111"",""codFontRecursos"":""103"",""vlFontRecursos"":""000022000000,00"",""nroSequencial"":""000135"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""92""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""012150111"",""codFontRecursos"":""177"",""vlFontRecursos"":""000003430000,00"",""nroSequencial"":""000136"",""codFontRecursosMSC"":""1802"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""92""}]}",2025
2653,"{""tipoRegistro"":""10"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""072155111"",""especificacao"":""CONTRIB.PATR.SERV.CIVIL ATIVO-PARC.-PRINCIPAL"",""vlPrevisto"":""000008500000,00"",""nroSequencial"":""000148"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""072155111"",""codFontRecursos"":""103"",""vlFontRecursos"":""000008500000,00"",""nroSequencial"":""000149"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""100""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""012150221"",""codFontRecursos"":""103"",""vlFontRecursos"":""152804869,76"",""nroSequencial"":""150"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""170""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""072150212"",""codFontRecursos"":""103"",""vlFontRecursos"":""6240,61"",""nroSequencial"":""151"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""171""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""019239901"",""codFontRecursos"":""103"",""vlFontRecursos"":""152804869,76"",""nroSequencial"":""152"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""172""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""099100001"",""codFontRecursos"":""103"",""vlFontRecursos"":""2160062,11"",""nroSequencial"":""153"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""1111"",""ficha"":""223""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""099000001"",""codFontRecursos"":""177"",""vlFontRecursos"":""000,00"",""nroSequencial"":""154"",""codFontRecursosMSC"":""1802"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""224""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""019990302"",""codFontRecursos"":""103"",""vlFontRecursos"":""152804869,76"",""nroSequencial"":""155"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""1111"",""ficha"":""243""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""012150121"",""codFontRecursos"":""103"",""vlFontRecursos"":""401620,09"",""nroSequencial"":""156"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""1111"",""ficha"":""244""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""019990102"",""codFontRecursos"":""103"",""vlFontRecursos"":""10,25"",""nroSequencial"":""157"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""1111"",""ficha"":""266""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""012150112"",""codFontRecursos"":""103"",""vlFontRecursos"":""12763,03"",""nroSequencial"":""158"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""271""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""013110111"",""codFontRecursos"":""103"",""vlFontRecursos"":""41035,39"",""nroSequencial"":""159"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""272""}]}",2025
